  -25.000000000000000        1.6208385655654132E-007   2.2543857284422143E-003  -6.8046779032987434E-003  -1.0553063450893864E-002  -1.2115725720354586E-002   1.2211881217319887E-002  -1.4050932995344597E-002  -1.7751192245285003E-002   2.1508499150239561E-002  -2.4483750273692238E-002
  -24.899799599198396        3.2498072539856968E-007   4.5086536560974963E-003  -1.3605878638344632E-002  -2.1091399190143217E-002  -2.4199802838726105E-002   2.4372730293291449E-002  -2.8015381702687081E-002  -3.5351917621726472E-002   4.2778307767998271E-002  -4.8624395429064493E-002
  -24.799599198396795        4.8950769657092022E-007   6.7626859883208072E-003  -2.0400126813665476E-002  -3.1600300059833226E-002  -3.6220665425283148E-002   3.6431728344335230E-002  -4.1807394149628328E-002  -5.2652984683359404E-002   6.3573384188440774E-002  -7.2083638480427425E-002
  -24.699398797595190        6.5649003730391643E-007   9.0163649427705238E-003  -2.7183950590501927E-002  -4.2065099980918466E-002  -4.8146912678651399E-002   4.8338482111338912E-002  -5.5342079718670216E-002  -6.9507742019094723E-002   8.3662955086413263E-002  -9.4532731328398525E-002
  -24.599198396793586        8.2676533062212229E-007   1.1269572755583357E-002  -3.3953883456966601E-002  -5.2471194421094665E-002  -5.9947390950940718E-002   6.0043234547785429E-002  -6.8536131653892371E-002  -8.5773321334368144E-002  0.10282407648320796      -0.11565708169958146     
  -24.498997995991985        1.0011876766574331E-006   1.3522191687512350E-002  -4.0706465999375052E-002  -6.2804060776619097E-002  -7.1591275126979284E-002   7.1497072749035148E-002  -8.1308339818664144E-002 -0.10131184846517907       0.12084410786685407      -0.13516066171201921     
  -24.398797595190381        1.1806319776721296E-006   1.5774104030085098E-002  -4.7438247670010557E-002  -7.3049278639876647E-002  -8.3048149145456079E-002   8.2652132354128688E-002  -9.3580090548656875E-002 -0.11599161205983344       0.13752307196987079      -0.15277015628714874     
  -24.298597194388776        1.3659983259037260E-006   1.8025192111767674E-002  -5.4145788550387146E-002  -8.3192549924379924E-002  -9.4288085451596323E-002   9.3461797565898078E-002 -0.10527585052349137      -0.12968818002207783       0.15267587401678662      -0.16823879327407321     
  -24.198396793587175        1.5582165185813437E-006   2.0275338304066613E-002  -6.0825661108882559E-002  -9.3219718818739514E-002 -0.10528172317340705       0.10388089595311352      -0.11632363167829891      -0.14228545425159747       0.16613435581265723      -0.18134980161161676     
  -24.098196392785571        1.7582507212651891E-006   2.2524425027705356E-002  -6.7474451952307085E-002 -0.10311679154250032      -0.11600034481810975       0.11386588722141495      -0.12665543429454976      -0.15367665474254782       0.17774916187864898      -0.19191944906837166     
  -23.997995991983966        1.9671043058297366E-006   2.4772334758805765E-002  -7.4088763570229088E-002 -0.11286995587580793      -0.12641595128790664       0.12337504516369521      -0.13620766554234937      -0.16376522469780805       0.18739139692447199      -0.19979961699025497     
  -23.897795591182366        2.1858248801092778E-006   2.7018950034957905E-002  -8.0665216070886031E-002 -0.12246560043523912      -0.13650133501864262       0.13236863202908955      -0.14492153089751766      -0.17246564898614747       0.19495405626309600      -0.20487987597327423     
  -23.797595190380761        2.4155095473240134E-006   2.9264153461408926E-002  -8.7200448908455394E-002 -0.13189033366990799      -0.14623015105145967       0.14080906458303774      -0.15274339602550391      -0.17970417900622357       0.20035321329547173      -0.20708903337579851     
  -23.697394789579157        2.6573104039978439E-006   3.1507827717183835E-002  -9.3691122600235238E-002 -0.14113100255045649      -0.15557698585080507       0.14866107116351152      -0.15962511690366951      -0.18541945781188884       0.20352895088572523      -0.20639613098260476     
  -23.597194388777556        2.9124403238752850E-006   3.3749855561187841E-002 -0.10013392043302741      -0.15017471092511911      -0.16451742368933100       0.15589183907737222      -0.16552433615032563      -0.18956304020032219       0.20444602629126357      -0.20281087884024218     
  -23.496993987975952        3.1821790369538294E-006   3.5990119838368348E-002 -0.10652555015806994      -0.15900883751757552      -0.17302811042663566       0.16247115172126397      -0.17040474373700187      -0.19209980335497792       0.20309426226930444      -0.19638351918473312     
  -23.396793587174347        3.4678795523414100E-006   3.8228503485834946E-002 -0.11286274567336707      -0.16762105354102808      -0.18108681451475803       0.16837151485354987      -0.17423630047871386      -0.19300824456191912       0.19948866001878077      -0.18720412236769099     
  -23.296593186372746        3.7709749433142698E-006   4.0464889538982550E-002 -0.11914226869266953      -0.17599933990411196      -0.18867248507127493       0.17356827148982382      -0.17699542292687784      -0.19228066347625927       0.19366923270460101      -0.17540132464781502     
  -23.196392785571142        4.0929855358523372E-006   4.2699161137564404E-002 -0.12536091040011102      -0.18413200398440294      -0.19576530686806096       0.17803970494162652      -0.17866512852658800      -0.18992322739345055       0.18570056141140640      -0.16114052553553138     
  -23.096192384769537        4.4355265333921556E-006   4.4931201531811661E-002 -0.13151549308995444      -0.19200769594655465      -0.20234675209255210       0.18176712956823440      -0.17923514014528036      -0.18595591897267760       0.17567107845518437      -0.14462156995295725     
  -22.995991983967937        4.8003161218704406E-006   4.7160894088570673E-002 -0.13760287179048084      -0.19961542458211320      -0.20839962874609044       0.18473496886207805      -0.17870194932920277      -0.18041236685524034       0.16369208600593743      -0.12607594769020489     
  -22.895791583166332        5.1891840850267984E-006   4.9388122297378170E-002 -0.14361993587101277      -0.20694457264862712      -0.21390812555265648       0.18693082054122606      -0.17706883789807196      -0.17333956061340686       0.14989652091195696      -0.10576354940342750     
  -22.795591182364731        5.6040809819764848E-006   5.1612769776528102E-002 -0.14956361063137266      -0.21398491168682665      -0.21885785326085075       0.18834550837710104      -0.17434585774520017      -0.16479745244615768       0.13443747943330150       -8.3969024614929041E-002
