  -25.000000000000000        3.4068115624950155E-011   5.7761529157188845E-007  -1.5814271442909716E-003   3.3436407249560741E-003  -6.5427107173890451E-003   1.1747055571239803E-002  -1.6358526466993789E-002  -1.9093931104979589E-002  -2.0848232769340398E-002   2.2695048438485330E-002
  -24.899799599198396        6.8588008674404961E-011   1.1575492766613567E-006  -3.1624587837727359E-003   6.6840103265287075E-003  -1.3071575726483731E-002   2.3452212583361096E-002  -3.2629970535899222E-002  -3.8046562617199034E-002  -4.1492072991727323E-002   4.5104800391527040E-002
  -24.799599198396795        1.0401771121164225E-010   1.7421299564200115E-006  -4.7426995125396500E-003   1.0017840881492879E-002  -1.9572778619288127E-002   3.5073721917963388E-002  -4.8727713379870120E-002  -5.6717640594089257E-002  -6.1729131950032642E-002   6.6947545798347149E-002
  -24.699398797595190        1.4082700365381087E-010   2.3337039853664681E-006  -6.3217541224827234E-003   1.3341870863839665E-002  -2.6032561526457082E-002   4.6570132805172811E-002  -6.4566060846933088E-002  -7.4968994655576937E-002  -8.1361008941757504E-002   8.7948702363227743E-002
  -24.599198396793586        1.7950442513069724E-010   2.9346460906189117E-006  -7.8992277021424986E-003   1.6652848335595015E-002  -3.2437254231806399E-002   5.7900440667390723E-002  -8.0060699641329988E-002  -9.2665560477644141E-002 -0.10019523636613357       0.10784426729383026     
  -24.498997995991985        2.2056235812131968E-010   3.5473686054699577E-006  -9.4747257354635944E-003   1.9947534128208697E-002  -3.8773303101232642E-002   6.9024233371422050E-002  -9.5129146153818969E-002 -0.10967637930006087      -0.11804716664379482       0.12638413604563198     
  -24.398797595190381        2.6454622470697165E-010   4.1743311524980227E-006  -1.1047854200463491E-002   2.3222705011475518E-002  -4.5027299764974917E-002   7.9901835367602966E-002 -0.10969118555201102      -0.12587556705211825      -0.13474178247043386       0.14333524635347195     
  -24.298597194388776        3.1203858067509790E-010   4.8180505177719541E-006  -1.2618219667786548E-002   2.6475156846884517E-002  -5.1186009492499955E-002   9.0494449201800498E-002 -0.12366929879326632      -0.14114324592456567      -0.15011541265698219       0.15848450802694822     
  -24.198396793587175        3.6367054678273412E-010   5.4811107531490281E-006  -1.4185429399061403E-002   2.9701707722190527E-002  -5.7236399199744388E-002  0.10076429389514746      -0.13698907528646237      -0.15536643149327004      -0.16401733673383406       0.17164148167888060     
  -24.098196392785571        4.2012598340687545E-010   6.1661735492883665E-006  -1.5749091445149299E-002   3.2899201064370297E-002  -6.3165665029876999E-002  0.11067473969872195      -0.14957960900693471      -0.16843986883087553      -0.17631126258912519       0.18264077271424883     
  -23.997995991983966        4.8215433774905568E-010   6.8759889219769685E-006  -1.7308814744186461E-002   3.6064508727775411E-002  -6.8961259448946904E-002  0.12019043874206180      -0.16137387595528507      -0.18026681141831821      -0.18687666265378836       0.19134411048427311     
  -23.897795591182366        5.5057847796003336E-010   7.6134062482933576E-006  -1.8864209219341965E-002   3.9194534054343380E-002  -7.4610917798841991E-002  0.12927745110911054      -0.17230909095012176      -0.19075973709138339      -0.19560995553292448       0.19764208646811010     
  -23.797595190380761        6.2630580487604844E-010   8.3813857079571420E-006  -2.0414885876409841E-002   4.2286214903166579E-002  -8.0102684251944251E-002  0.13790336589292926      -0.18232704185679394      -0.19984099572573205      -0.20242552150065776       0.20145552963344796     
  -23.697394789579157        7.1034089098352435E-010   9.1830101643659598E-006  -2.1960456901079350E-002   4.5336526646195328E-002  -8.5424937112044921E-002  0.14603741679652646      -0.19137439947169343      -0.20744338386602151      -0.20725654190133927       0.20273650168509977     
  -23.597194388777556        8.0379921093192458E-010   1.0021497540207360E-005  -2.3500535755909966E-002   4.8342485127232840E-002  -9.0566413408153218E-002  0.15365059186776633      -0.19940300141287345      -0.21351064204713133      -0.21005565422813974       0.20146889969082923     
  -23.496993987975952        9.0791997682933835E-010   1.0900213735131328E-005  -2.5034737277022413E-002   5.1301149581416169E-002  -9.5516232729328243E-002  0.16071573697728739      -0.20637010850617765      -0.21799787112771596      -0.21079541645730593       0.19766865850947027     
  -23.396793587174347        1.0240851585527467E-009   1.1822686138767469E-005  -2.6562677770428762E-002   5.4209625512204755E-002 -0.10026392024984621       0.16720765266991724      -0.21223863230143750      -0.22087186455442695      -0.20946857608510325       0.19138355047587324     
