  -25.000000000000000       -7.7392051811919582E-041
  -24.899799599198396       -1.9065831023532732E-040
  -24.799599198396795       -4.6762374558104077E-040
  -24.699398797595190       -1.1418756461623166E-039
  -24.599198396793586       -2.7760194357328721E-039
  -24.498997995991985       -6.7190462740600646E-039
  -24.398797595190381       -1.6191019634991564E-038
  -24.298597194388776       -3.8843844290058911E-038
  -24.198396793587175       -9.2779418732828515E-038
  -24.098196392785571       -2.2062896507327365E-037
  -23.997995991983966       -5.2234187780040189E-037
  -23.897795591182366       -1.2311999860169600E-036
  -23.797595190380761       -2.8892411754323417E-036
  -23.697394789579157       -6.7502588483882882E-036
  -23.597194388777556       -1.5701404274396377E-035
  -23.496993987975952       -3.6361182841232918E-035
  -23.396793587174347       -8.3833760376232888E-035
  -23.296593186372746       -1.9243378807547269E-034
  -23.196392785571142       -4.3976954365154765E-034
  -23.096192384769537       -1.0005767483639218E-033
  -22.995991983967937       -2.2665071929479499E-033
  -22.895791583166332       -5.1114631549501788E-033
  -22.795591182364731       -1.1476641225640721E-032
  -22.695390781563127       -2.5654633433192805E-032
  -22.595190380761522       -5.7095023976095174E-032
  -22.494989979959918       -1.2650629695879956E-031
  -22.394789579158317       -2.7906634534569892E-031
  -22.294589178356713       -6.1289238310287933E-031
  -22.194388777555112       -1.3401160881346127E-030
  -22.094188376753507       -2.9173064722351172E-030
  -21.993987975951903       -6.3227080355405289E-030
  -21.893787575150299       -1.3642866762639372E-029
  -21.793587174348698       -2.9308229624169564E-029
  -21.693386773547093       -6.2683750149107811E-029
  -21.593186372745492       -1.3347557302125141E-028
  -21.492985971943888       -2.8296326292634892E-028
  -21.392785571142284       -5.9722743981461015E-028
  -21.292585170340683       -1.2549629069746739E-027
  -21.192384769539078       -2.6254482566122541E-027
  -21.092184368737474       -5.4683647497633204E-027
  -20.991983967935873       -1.1339474387760312E-026
  -20.891783567134269       -2.3410452673027749E-026
  -20.791583166332664       -4.8118062974144712E-026
  -20.691382765531060       -9.8466363392598047E-026
  -20.591182364729459       -2.0060839292251115E-025
  -20.490981963927855       -4.0690379154824510E-025
  -20.390781563126254       -8.2170477784433589E-025
  -20.290581162324649       -1.6520429176853808E-024
  -20.190380761523045       -3.3068026458348763E-024
  -20.090180360721444       -6.5898672364664330E-024
  -19.989979959919840       -1.3074542210325325E-023
  -19.889779559118235       -2.5826036208625042E-023
  -19.789579158316634       -5.0789093020268293E-023
  -19.689378757515030       -9.9440797096755220E-023
  -19.589178356713425       -1.9383855965730401E-022
  -19.488977955911825       -3.7618128789221377E-022
  -19.388777555110220       -7.2683468104701776E-022
  -19.288577154308616       -1.3981556817011424E-021
  -19.188376753507015       -2.6776688101486768E-021
  -19.088176352705410       -5.1055158127101578E-021
  -18.987975951903806       -9.6917862886925889E-021
  -18.887775551102205       -1.8316794380821353E-020
  -18.787575150300601       -3.4464862406843538E-020
  -18.687374749499000       -6.4563202676289397E-020
  -18.587174348697395       -1.2041345558101617E-019
  -18.486973947895791       -2.2358692943997079E-019
  -18.386773547094187       -4.1333220168105564E-019
  -18.286573146292586       -7.6073519437091386E-019
  -18.186372745490981       -1.3939564759356572E-018
  -18.086172344689381       -2.5429999790065400E-018
  -17.985971943887776       -4.6187551189198378E-018
  -17.885771543086172       -8.3518936441697572E-018
  -17.785571142284567       -1.5035795528634110E-017
  -17.685370741482966       -2.6949412670605487E-017
  -17.585170340681362       -4.8089873647788162E-017
  -17.484969939879761       -8.5435704507525697E-017
  -17.384769539078157       -1.5111466464685621E-016
  -17.284569138276552       -2.6610636103989702E-016
  -17.184368737474948       -4.6653618986070243E-016
  -17.084168336673347       -8.1432329384312866E-016
  -16.983967935871743       -1.4151087474487115E-015
  -16.883767535070142       -2.4482976221369209E-015
  -16.783567134268537       -4.2171596615627446E-015
  -16.683366733466933       -7.2319816303992008E-015
  -16.583166332665328       -1.2347414361171391E-014
  -16.482965931863728       -2.0988247105038285E-014
  -16.382765531062123       -3.5518756467543419E-014
  -16.282565130260522       -5.9844021999865486E-014
  -16.182364729458918       -1.0038417013531257E-013
  -16.082164328657313       -1.6764520257578068E-013
  -15.981963927855711       -2.7873946651893756E-013
  -15.881763527054108       -4.6141024877857906E-013
  -15.781563126252506       -7.6042685654325969E-013
  -15.681362725450901       -1.2476968953711882E-012
  -15.581162324649299       -2.0381783299126042E-012
  -15.480961923847696       -3.3147952123771124E-012
  -15.380761523046091       -5.3672603693076784E-012
  -15.280561122244489       -8.6522699755374314E-012
  -15.180360721442886       -1.3886375296036213E-011
  -15.080160320641282       -2.2188562766616959E-011
  -14.979959919839679       -3.5298063815465748E-011
  -14.879759519038076       -5.5905435281378680E-011
  -14.779559118236472       -8.8153309258856380E-011
  -14.679358717434869       -1.3838997950267618E-010
  -14.579158316633267       -2.1629780261669295E-010
  -14.478957915831662       -3.3657434366623173E-010
  -14.378757515030060       -5.2142439440814780E-010
  -14.278557114228457       -8.0423528046455525E-010
  -14.178356713426853       -1.2349697907345937E-009
  -14.078156312625250       -1.8880391050936704E-009
  -13.977955911823647       -2.8737373584919599E-009
  -13.877755511022043       -4.3547637609636122E-009
  -13.777555110220440       -6.5699726895863278E-009
  -13.677354709418838       -9.8683368631069251E-009
  -13.577154308617233       -1.4757262602129933E-008
  -13.476953907815631       -2.1970962493476591E-008
  -13.376753507014028       -3.2566703305073790E-008
  -13.276553106212425       -4.8059577683529280E-008
  -13.176352705410821       -7.0610216074750960E-008
  -13.076152304609218       -1.0328483700530957E-007
  -12.975951903807616       -1.5041357520372390E-007
  -12.875751503006011       -2.1808155621982499E-007
  -12.775551102204409       -3.1479822776416985E-007
  -12.675350701402806       -4.5240464730502077E-007
  -12.575150300601202       -6.4729652283888991E-007
  -12.474949899799599       -9.2206370709489277E-007
  -12.374749498997996       -1.3076755998599547E-006
  -12.274549098196392       -1.8463777155236467E-006
  -12.174348697394789       -2.5955088689900506E-006
  -12.074148296593187       -3.6325025034235824E-006
  -11.973947895791582       -5.0614012153156996E-006
  -11.873747494989980       -7.0212921734927939E-006
  -11.773547094188377       -9.6971645162701854E-006
  -11.673346693386772       -1.3333799474117761E-005
  -11.573146292585170       -1.8253431193876821E-005
  -11.472945891783567       -2.4878061917382196E-005
  -11.372745490981963       -3.3757479559053427E-005
  -11.272545090180360       -4.5604208233874994E-005
  -11.172344689378757       -6.1336821150900339E-005
  -11.072144288577153       -8.2133257261831624E-005
  -10.971943887775550       -1.0949600304686480E-004
  -10.871743486973948       -1.4533122151768224E-004
  -10.771543086172345       -1.9204412201543781E-004
  -10.671342685370741       -2.5265305384178279E-004
  -10.571142284569138       -3.3092495813217312E-004
  -10.470941883767535       -4.3153490622032184E-004
  -10.370741482965931       -5.6025246618548791E-004
  -10.270541082164328       -7.2415754619904011E-004
  -10.170340681362726       -9.3188813473261815E-004
  -10.070140280561121       -1.1939219625760359E-003
  -9.9699398797595187       -1.5228935178060385E-003
  -9.8697394789579160       -1.9339470206173521E-003
  -9.7695390781563116       -2.4451248808110447E-003
  -9.6693386773547090       -3.0777897918034158E-003
  -9.5691382765531063       -3.8570769435239405E-003
  -9.4689378757515019       -4.8123708549046304E-003
  -9.3687374749498993       -5.9777990405261066E-003
  -9.2685370741482966       -7.3927321576123493E-003
  -9.1683366733466922       -9.1022774708260350E-003
  -9.0681362725450896       -1.1157749487456096E-002
  -8.9679358717434852       -1.3617098543335683E-002
  -8.8677354709418843       -1.6545275074586190E-002
  -8.7675350701402799       -2.0014504432112019E-002
  -8.6673346693386755       -2.4104444548834782E-002
  -8.5671342685370746       -2.8902196738966001E-002
  -8.4669338677354702       -3.4502138594737705E-002
  -8.3667334669338658       -4.1005547557800531E-002
  -8.2665330661322649       -4.8519984487756455E-002
  -8.1663326653306605       -5.7158408624491550E-002
  -8.0661322645290561       -6.7037998914512453E-002
  -7.9659318637274552       -7.8278661875762989E-002
  -7.8657314629258508       -9.1001213088429914E-002
  -7.7655310621242464      -0.10532522803179502     
  -7.6653306613226455      -0.12136656827003449     
  -7.5651302605210411      -0.13923460076340630     
  -7.4649298597194367      -0.15902914108865823     
  -7.3647294589178358      -0.18083716523692894     
  -7.2645290581162314      -0.20472934896471054     
  -7.1643286573146270      -0.23075650786067492     
  -7.0641282565130261      -0.25894602474143197     
  -6.9639278557114217      -0.28929836303275774     
  -6.8637274549098208      -0.32178377473412029     
  -6.7635270541082164      -0.35633931871458924     
  -6.6633266533066120      -0.39286630880115170     
  -6.5631262525050111      -0.43122831083112939     
  -6.4629258517034067      -0.47124980310303605     
  -6.3627254509018023      -0.51271560518515036     
  -6.2625250501002014      -0.55537116572624623     
  -6.1623246492985970      -0.59892378086841369     
  -6.0621242484969926      -0.64304479142609539     
  -5.9619238476953917      -0.68737277973915045     
  -5.8617234468937873      -0.73151775682633147     
  -5.7615230460921829      -0.77506629815867401     
  -5.6613226452905820      -0.81758755320971122     
  -5.5611222444889776      -0.85864002121557059     
  -5.4609218436873732      -0.89777895465651414     
  -5.3607214428857723      -0.93456422422160856     
  -5.2605210420841679      -0.96856845574718298     
  -5.1603206412825635      -0.99938523200481355     
  -5.0601202404809627       -1.0266371412376740     
  -4.9599198396793582       -1.0499834507340686     
  -4.8597194388777538       -1.0691271879131810     
  -4.7595190380761530       -1.0838214234773518     
  -4.6593186372745485       -1.0938745709059596     
  -4.5591182364729441       -1.0991545433304482     
  -4.4589178356713433       -1.0995916417144946     
  -4.3587174348697388       -1.0951800860565768     
  -4.2585170340681344       -1.0859781425899051     
  -4.1583166332665336       -1.0721068430664882     
  -4.0581162324649291       -1.0537473354784519     
  -3.9579158316633247       -1.0311369472836693     
  -3.8577154308617239       -1.0045640807319833     
  -3.7575150300601194      -0.97436209375330274     
  -3.6573146292585150      -0.94090234781203641     
  -3.5571142284569142      -0.90458662517490074     
  -3.4569138276553097      -0.86583913152265202     
  -3.3567134268537053      -0.82509830544610752     
  -3.2565130260521045      -0.78280865413774159     
  -3.1563126252505000      -0.73941282489365689     
  -3.0561122244488956      -0.69534410555481319     
  -2.9559118236472948      -0.65101952468142743     
  -2.8557114228456904      -0.60683369521719599     
  -2.7555110220440859      -0.56315351494921662     
  -2.6553106212424851      -0.52031380456838039     
  -2.5551102204408807      -0.47861393095308630     
  -2.4549098196392762      -0.43831543074758422     
  -2.3547094188376754      -0.39964061858101935     
  -2.2545090180360710      -0.36277213640744677     
  -2.1543086172344665      -0.32785337627475608     
  -2.0541082164328657      -0.29498968896377575     
  -1.9539078156312613      -0.26425027575805393     
  -1.8537074148296604      -0.23567065026024231     
  -1.7535070140280560      -0.20925555159717310     
  -1.6533066132264516      -0.18498218929459470     
  -1.5531062124248507      -0.16280370313377165     
  -1.4529058116232463      -0.14265272787956376     
  -1.3527054108216419      -0.12444496225858703     
  -1.2525050100200410      -0.10808265328272214     
  -1.1523046092184366       -9.3457920260848162E-002
  -1.0521042084168322       -8.0455856943636037E-002
