  -50.000000000000000       -1.0596999812054395E-022  -6.4704945785206791E-023  -3.3546057000599179E-022   6.5807785848228899E-023   3.4421878623657201E-023  -8.1867020824908428E-025
  -49.799599198396791        1.8047025597823107E-019  -5.3784695888964388E-019  -1.3159218353958276E-018   1.1279844161959805E-019   1.0686527466475814E-019  -4.5502802113186333E-020
  -49.599198396793589       -3.7878224642008610E-018  -3.7471825652720519E-018  -9.4494484451556013E-018   1.1808221779598477E-017   3.7279286032144013E-018  -1.3571248472786825E-018
  -49.398797595190381       -2.7874803682130230E-017  -2.9464081622666785E-017  -7.3791261470595505E-017   1.1321302734090699E-016   3.0149354994851388E-017  -1.0792271968999126E-017
  -49.198396793587172        1.1042284229879442E-017  -3.8800563405235737E-017  -6.6292648573049444E-017   1.7347943106444585E-016   2.7321953081701134E-017  -1.2683394429825582E-018
  -48.997995991983970        3.2440175891471632E-017  -7.3762321531787134E-017  -4.8973376762739195E-017   7.6530086885243031E-017   1.2109318024715710E-017  -2.4410784907384236E-019
  -48.797595190380761       -1.8214356166341909E-016  -7.7563159865073399E-017  -2.0343968616054726E-016   2.4195661996356173E-016   1.0353372983895968E-016  -5.7802413680045067E-017
  -48.597194388777552        3.1939102584904452E-018   8.9873294770307064E-018  -1.3756440719159986E-016   2.0044564779912632E-016   4.5341848393895018E-018   3.5137803271310073E-017
  -48.396793587174351        1.2767106720258257E-016  -6.4373879703121606E-017  -5.3356435392667873E-017  -1.8061666917519783E-016  -5.6938452137912403E-017   8.0224836968543439E-017
  -48.196392785571142        4.7118457341790859E-018  -1.6455284483991137E-016   1.3726320742217683E-016  -1.8235055435005064E-016  -2.6515040053184240E-020   1.4999417891602679E-017
  -47.995991983967933       -1.7008880629847544E-016  -1.2036003655939484E-016  -1.2874416692998882E-016  -5.8840436219401644E-017  -7.4294756127532231E-017   2.1834608050401912E-017
  -47.795591182364731       -1.6824778944640330E-016   1.2334662805718406E-016  -2.6955460709388723E-016   1.9296037765333241E-016   1.9375765592900078E-016  -1.7085781185883329E-017
  -47.595190380761522        1.0325249052255890E-016   2.4840369329916351E-017   6.6636120628131548E-017  -3.6023977447229214E-017   1.6703726537213796E-016  -4.2581688620392123E-017
  -47.394789579158314        1.5775006217506273E-016   8.4507748609134725E-017   1.1273406588063246E-016  -1.0762171046024207E-016   9.1049392154151081E-018   2.1471253085008903E-017
  -47.194388777555112        1.3933681308273423E-016   1.3463219877492806E-016  -2.0247678518821107E-016  -6.2927225267668296E-017   6.1603505399151923E-017   2.7848645695111784E-017
  -46.993987975951903       -2.8936025494264487E-016   1.1431681366574952E-016   1.9482225522828468E-016  -5.2448524415971606E-017  -2.1232765709800338E-017  -6.1399141464813398E-017
  -46.793587174348694       -8.6078287472005593E-017  -1.4337646222699348E-016   9.2533089071885862E-017   1.0810326379498821E-016   6.3263466840166203E-017  -6.3472182475664292E-018
  -46.593186372745492        3.3284853776446103E-017   1.2120545012635070E-016   2.5429118779298503E-016   8.4135740664060904E-017  -1.8198276005675329E-017   7.7359100436937239E-017
  -46.392785571142284        5.2159556832967648E-017   1.3054943812030874E-016  -5.9248428781473912E-017  -1.8325863070432038E-016  -6.7207794873896925E-017   4.4642441275833162E-017
  -46.192384769539075       -1.5908196719187177E-016   3.6988834720337357E-017  -1.2932616672291624E-016  -2.9587064433206230E-016   7.1547615552744307E-018  -2.4197698009949835E-017
  -45.991983967935873       -1.1991825079044950E-016  -1.8952301452556268E-016  -2.7610049571638248E-016   1.8429693395789775E-016  -3.5308572760586357E-017   1.1739376538028150E-016
  -45.791583166332664       -1.8282118291745779E-016  -8.3317553525636052E-017   1.8487129531724024E-016   7.7288032567548080E-017  -8.6767849184242200E-018   7.1703594222365207E-017
  -45.591182364729463        1.7374024864400862E-016  -1.3813784374809838E-016   5.6987751029729378E-017  -3.5987415910949415E-018  -5.0676913375342159E-018  -3.3791724892294485E-017
  -45.390781563126254       -3.0811906100539884E-017   5.4478696895522531E-017  -4.8031528962640905E-018   2.2172707260497519E-016  -1.4662980457811368E-017   3.8983329276597613E-018
  -45.190380761523045        1.3141668517872423E-016  -1.0162561834972291E-017   1.4448377687158834E-016  -5.4793823601351779E-017   1.3256495303372529E-016  -1.3992291281105521E-016
  -44.989979959919836        3.3143538233571048E-017  -2.3003135521928239E-016   3.1586787174527329E-016   4.1461961079384705E-017   1.4177046047651804E-016  -2.2075259753865439E-016
  -44.789579158316634        1.9690446089810171E-016   2.6409997198886561E-017  -1.7621316912300250E-016  -1.2709784279263123E-016  -5.6609366790775269E-017  -1.4475073684362197E-016
