  -50.000000000000000        3.6054578397902401E-022   1.9047892263149474E-022  -9.0439453751892651E-023   1.4649418725238885E-022  -7.0694473376581449E-023   1.5511749354166843E-022
  -49.899899899899900        9.7892400650191865E-020   9.1485960687354630E-021  -1.1682518601740618E-021   3.4162872558563820E-020   1.7686562469675220E-020  -4.8162475740446604E-020
  -49.799799799799800        1.0082952439171679E-019   1.7923509975094152E-019  -2.6795602607737897E-021   1.6527053316228070E-019   1.7135237750775928E-019  -2.3483988839356157E-019
  -49.699699699699700        1.1369449397945585E-018   1.3096066679648851E-018   2.2584002806118227E-019   4.7919913659952955E-019   8.5724149985001408E-019  -6.1524682362002211E-019
  -49.599599599599600        1.5884633558538255E-018   1.7008347550604632E-018   2.7575905973122730E-018   4.2108612362810661E-018   2.1528442443661663E-018  -1.8084978738141299E-018
  -49.499499499499500       -7.1681328969495812E-018  -6.8975109125182882E-018   7.4099371437050036E-018   7.3223081047387671E-018  -3.8384415711297082E-018   7.3310444655756720E-018
  -49.399399399399400       -2.5815454834355703E-017  -2.7397792566661445E-017   1.1368912750294314E-017   3.1059902931666013E-018  -1.4391327082778560E-017   2.0820656094715896E-017
  -49.299299299299300       -5.5392720984328203E-017   6.6589302710356289E-018   2.5601302130931902E-017   3.6813931712056782E-017   5.0087540773569684E-018   1.4640872806030825E-017
  -49.199199199199199       -6.5447068063962350E-017   1.1188004207138409E-016   6.3708381800735389E-017   1.1543345274223133E-016   7.0233701431384300E-017  -2.8626982089450719E-017
  -49.099099099099099        6.4859695910064170E-017   1.0897552786220954E-016   5.5391612478031726E-017   3.1406629541479145E-017   5.8384405254182503E-017  -2.0630990745808238E-017
  -48.998998998998999       -2.1657292251648497E-017  -3.9001515408621429E-017   4.7096711790832668E-017   4.4958018743536191E-017   2.2634860546536684E-017  -4.5994505556385592E-017
  -48.898898898898899       -8.8552629417601076E-017  -6.1395140109031076E-017  -5.3694594153485145E-018  -8.0085111326700764E-017  -4.8120530922520415E-017  -1.1949202369120151E-017
  -48.798798798798799       -9.6294611416925954E-017  -3.1164566023787394E-017  -1.6152570842071312E-017  -1.4688775206246056E-016  -6.8884251512704532E-017   7.1546880717712881E-017
  -48.698698698698699       -1.5153545317456567E-017   1.5818183716872240E-017   6.4302555892171436E-017  -3.4734547230609788E-017   2.2634990745167698E-017  -6.1978640561469293E-017
  -48.598598598598599        8.1009620259121829E-017   2.3663151313303479E-017   3.0909215709158435E-017  -2.0669972341122848E-016   7.2674253652733787E-017  -1.5431241194804191E-016
  -48.498498498498499        2.3820075525298863E-018   5.3054830929173912E-017   6.4169117185754967E-017  -1.1792258951873845E-016   6.1444787402095885E-017  -4.1682064408414316E-017
  -48.398398398398399       -4.3652855691938707E-017  -1.9327249225224068E-017   1.3991331553547093E-016   2.1611023516642149E-017   5.9822400855675492E-017  -8.5269618060206020E-018
  -48.298298298298299       -2.8816773443304796E-016  -8.4056524024721674E-017   9.6639134105002420E-017  -2.7569017242690312E-018   5.2623119243694994E-017  -6.7245055073035305E-017
  -48.198198198198199       -1.3860895646065676E-016  -1.2019871463800565E-016   3.4041938595572475E-017   3.3848756243617021E-016   7.6869277732790646E-017  -1.9660578559871057E-016
  -48.098098098098099        8.3794037888394732E-017  -3.1217935804231670E-017   7.9201803748544360E-017   1.4429639192422340E-016  -9.4064210602580709E-017   4.6774442271316466E-017
  -47.997997997997999       -2.7319300458621475E-017   1.6445070189493980E-016   7.7225336371638532E-017  -8.2347444947647420E-017  -2.8906175619851345E-016   1.8867574181713596E-016
  -47.897897897897899       -3.1212807421758370E-016  -4.4301078456449933E-018  -1.0208912609967629E-016  -5.5182869641276527E-017  -2.9127598235214006E-016  -5.1968230848596431E-017
  -47.797797797797799       -5.6263634282196986E-017   1.8944898871833565E-016  -1.3967993020292626E-016  -1.8753516508047547E-016  -2.0308744247532421E-016  -1.8139945693934577E-017
  -47.697697697697699        4.3586082339860166E-016   1.4320478975828103E-016   2.4419143091734645E-016   7.5122276681135618E-017  -4.4258616090372671E-017  -3.6633779755405660E-016
