  -25.000000000000000       -4.8799897017954126E-009   1.8249361056209433E-003  -3.3542189563859075E-003   4.9714950472639048E-003   6.3734404019721398E-003  -6.9099141684524322E-003   7.5195305156025363E-003   8.9521226508521897E-003  -1.0716575685758773E-002  -1.2266917889211608E-002  -1.3558387050379293E-002   1.4753739063354577E-002   1.5986520391143837E-002  -1.7265982301414750E-002  -1.8536042143661960E-002  -1.9780584662245863E-002   2.1028662549832648E-002   2.2296739215115623E-002   2.3569154293444215E-002  -2.4827616898800715E-002   2.6072906948210184E-002  -2.7316196350991098E-002  -2.8563202878688264E-002  -2.9811561107202587E-002  -3.1057493104597982E-002
  -24.949999999999999       -9.7656399718236812E-009   3.6497728868778736E-003  -6.7077999854667624E-003   9.9410507092863431E-003   1.2742500056879524E-002  -1.3812351605399622E-002   1.5027197075381010E-002   1.7884869595951092E-002  -2.1402853497506501E-002  -2.4490137457255430E-002  -2.7057457557519638E-002   2.9429719684027997E-002   3.1873154484226167E-002  -3.4405837226218976E-002  -3.6915640562490415E-002  -3.9370206434357333E-002   4.1827115053702964E-002   4.4318796558602415E-002   4.6813778427762978E-002  -4.9275439575172213E-002   5.1705088259851185E-002  -5.4124631725650851E-002  -5.6545114317463251E-002  -5.8961552290696898E-002  -6.1366184234107418E-002
  -24.899999999999999       -1.4662617888984367E-008   5.4744110248533895E-003  -1.0060105281337828E-002   1.4906728357493166E-002   1.9102801228880716E-002  -2.0699843669535284E-002   2.2511154442061559E-002   2.6778907065939273E-002  -3.2028621219538693E-002  -3.6626116049336854E-002  -4.0438154482234513E-002   4.3950593239535089E-002   4.7560640086866710E-002  -5.1294358754111008E-002  -5.4983671913124650E-002  -5.8579745993245849E-002   6.2167667677044097E-002   6.5794874068056397E-002   6.9413810789245800E-002  -7.2969483613782249E-002   7.6463268142820312E-002  -7.9926983549027303E-002  -8.3376272773683979E-002  -8.6803085004298494E-002  -9.0195325169962065E-002
  -24.850000000000001       -1.9576603736893941E-008   7.2987512115097360E-003  -1.3410497280846725E-002   1.9866590876312623E-002   2.5449972202463915E-002  -2.7564937891145658E-002   2.9959594785881428E-002   3.5614985073418565E-002  -4.2563837710511296E-002  -4.8631621788787216E-002  -5.3641938658036931E-002   5.8239828587745783E-002   6.2950959318415795E-002  -6.7808176846800572E-002  -7.2587642471020702E-002  -7.7223753351860255E-002   8.1827643418050044E-002   8.6460399911704663E-002   9.1058065326196189E-002  -9.5547295339232813E-002   9.9928944564647848E-002 -0.10424363060510249      -0.10851063574807653      -0.11271830765155171      -0.11684983992693102     
  -24.800000000000001       -2.4513297515765625E-008   9.1226941549588485E-003  -1.6758338784601888E-002   2.4818703418479780E-002   3.1779650286850210E-002  -3.4400206035393337E-002   3.7360766313864896E-002   4.4373979076386655E-002  -5.2978717834887286E-002  -6.0463887580653249E-002  -6.6611044892954177E-002   7.2222115417281463E-002   7.7947951039947616E-002  -8.3826658660420286E-002  -8.9578975172264652E-002  -9.5122238202480697E-002  0.10059181584952813       0.10606078774616674       0.11144851635345174      -0.11666349635817515       0.12170546343591473      -0.12662256836601729      -0.13143669232606869      -0.13613211677546097      -0.14068708316309830     
  -24.750000000000000       -2.9478425465203376E-008   1.0946140584897143E-002  -2.0102993078215444E-002   2.9761134159904591E-002   3.8087484814769659E-002  -4.1198252140001654E-002   4.4702991811364917E-002   5.3036931370970347E-002  -6.3243816671567782E-002  -7.2080763460699887E-002  -7.9288734686497747E-002   8.5823761164935161E-002   9.2457911684462477E-002  -9.9232789764364879E-002 -0.10581426360051052      -0.11210240755370361       0.11825476529787374       0.12435457306120280       0.13030440215025965      -0.13599506689875329       0.14142472348733101      -0.14664781097704715      -0.15168787296723393      -0.15652491959586523      -0.16113233447984754     
  -24.699999999999999       -3.4477747078538021E-008   1.2768991258096427E-002  -2.3443824053559988E-002   3.4691955053519477E-002   4.4369140133174292E-002  -4.7951720518237165E-002   5.1974687066175945E-002   6.1585092123340610E-002  -7.3330112761008606E-002  -8.3440866746402345E-002  -9.1619544455392665E-002   9.8973079407340958E-002  0.10639018073229822      -0.11391402892829697      -0.12115648233436958      -0.12800033388474935       0.13462312766385037       0.14111638787239500       0.14736609084662980      -0.15324628712544386       0.15875339850257505      -0.16394712371743220      -0.16885204469106901      -0.17344416467016538      -0.17769265503972603     
  -24.649999999999999       -3.9517061132168532E-008   1.4591146963695109E-002  -2.6780196329544481E-002   3.9609242581111370E-002   5.0620298582941092E-002  -5.4653303717566201E-002   5.9164379145100379E-002   6.9999959950757473E-002  -8.3209090153975665E-002  -9.4503729453343441E-002 -0.10354952818022822       0.11160076767786961       0.11965770717140949      -0.12776313023076913      -0.13547614343742201      -0.14266253770995083       0.14951771126350094       0.15613973711240736       0.16239865536455358      -0.16815326083746615       0.17339857172538764      -0.17819894220034868      -0.18257989841825739      -0.18651438478827384      -0.18996877241251625     
  -24.600000000000001       -4.4602213097694123E-008   1.6412508528698282E-002  -3.0111475373139893E-002   4.4511078503961410E-002   5.6836663466936457E-002  -6.1295750426909316E-002   6.6260724495800449E-002   7.8263321965887575E-002  -9.2852819032330933E-002 -0.10522994245456539      -0.11502649341443202       0.12364027272069270       0.13217759340662447      -0.14067892648767549      -0.14865238933403563      -0.15594746927941611       0.16277545851958247       0.16923954252203344       0.17519510819457323      -0.18048795235565243       0.18511268720445714      -0.18913834970144519      -0.19259205778174254      -0.19544552923841288      -0.19766470710958034     
  -24.550000000000001       -4.9739101473124588E-008   1.8232976823346285E-002  -3.3437027620005375E-002   4.9395550611072689E-002   6.3013962003226634E-002  -6.7871873322667364E-002   7.3252526843996996E-002   8.6357293196096196E-002 -0.10223403467198004      -0.11558129586713681      -0.12600022962063975       0.13502814125437285       0.14387161321666217      -0.15256706827464719      -0.16057401284399633      -0.16772687510812456       0.17425123102454709       0.18025442269825340       0.18557925146339352      -0.19006167484061570       0.19369773437658905      -0.19656200150357819      -0.19868476473153848      -0.20003940053209943      -0.20059490870453370     
