  -25.000000000000000       -4.5052805852346269E-012  -2.0423981093091540E-008  -9.2439578203718745E-004   2.5528769428208092E-003  -6.4424166076495594E-003
  -24.899799599198396       -9.0825457251320301E-012  -4.0943000401536695E-008  -1.8485630335410808E-003   5.1032947204981338E-003  -1.2871589341024618E-002
  -24.799599198396795       -1.3804650360015556E-011  -6.1652538242734941E-008  -2.7722732804703800E-003   7.6487965367660607E-003  -1.9274301551651503E-002
  -24.699398797595190       -1.8746974180937511E-011  -8.2648961343821319E-008  -3.6952981617622612E-003   1.0186930330855699E-002  -2.5637390986748259E-002
  -24.599198396793586       -2.3988869479548896E-011  -1.0402997197063395E-007  -4.6174094857961241E-003   1.2715251139566361E-002  -3.1947776847328413E-002
  -24.498997995991985       -2.9613518522893077E-011  -1.2589506123588752E-007  -5.5383792868013669E-003   1.5231323452462631E-002  -3.8192486678761448E-002
  -24.398797595190381       -3.5710873062267499E-011  -1.4834597316550903E-007  -6.4579798812176804E-003   1.7732723557985580E-002  -4.4358683038659696E-002
  -24.298597194388776       -4.2377697577759313E-011  -1.7148717788524659E-007  -7.3759839239892124E-003   2.0217041878212064E-002  -5.0433689887247522E-002
  -24.198396793587175       -4.9721076005455319E-011  -1.9542635750432513E-007  -8.2921644647481231E-003   2.2681885289923261E-002  -5.6405018645744369E-002
  -24.098196392785571       -5.7858109353915683E-011  -2.2027490710896402E-007  -9.2062950039374387E-003   2.5124879429922125E-002  -6.2260393869622919E-002
  -23.997995991983966       -6.6919099303211367E-011  -2.4614845373645678E-007  -1.0118149548818428E-002   2.7543670982270212E-002  -6.7987778483701411E-002
  -23.897795591182366       -7.7047042357803494E-011  -2.7316739363241240E-007  -1.1027502669312447E-002   2.9935929945143696E-002  -7.3575398526945571E-002
  -23.797595190380761       -8.8404667642708181E-011  -3.0145745306241963E-007  -1.1934129553755994E-002   3.2299351875362439E-002  -7.9011767356705870E-002
  -23.697394789579157       -1.0117286774785410E-010  -3.3115027306154608E-007  -1.2837806064468677E-002   3.4631660108221725E-002  -8.4285709262116190E-002
  -23.597194388777556       -1.1555610219348231E-010  -3.6238402241060491E-007  -1.3738308793157031E-002   3.6930607950557352E-002  -8.9386382438279940E-002
  -23.496993987975952       -1.3178321781313922E-010  -3.9530403957916512E-007  -1.4635415116158608E-002   3.9193980844999581E-002  -9.4303301274184181E-002
  -23.396793587174347       -1.5011330790514933E-010  -4.3006350994632755E-007  -1.5528903249478492E-002   4.1419598503241978E-002  -9.9026357908300180E-002
  -23.296593186372746       -1.7083861726044497E-010  -4.6682417871705644E-007  -1.6418552303622231E-002   4.3605317006298709E-002 -0.10354584300763819     
  -23.196392785571142       -1.9429026922749000E-010  -5.0575710314726252E-007  -1.7304142338188618E-002   4.5749030869682621E-002 -0.10785246572742049     
  -23.096192384769537       -2.2084255161826802E-010  -5.4704344774364820E-007  -1.8185454416251644E-002   4.7848675071619849E-002 -0.11193737281060388     
  -22.995991983967937       -2.5091975841392663E-010  -5.9087532951819983E-007  -1.9062270658495771E-002   4.9902227042298249E-002 -0.11579216678786561     
  -22.895791583166332       -2.8500131710824868E-010  -6.3745670916037459E-007  -1.9934374297076424E-002   5.1907708612177930E-002 -0.11940892324050371     
  -22.795591182364731       -3.2363143931040129E-010  -6.8700434207264432E-007  -2.0801549729199030E-002   5.3863187917517902E-002 -0.12278020709084583     
  -22.695390781563127       -3.6742614595871069E-010  -7.3974878622545299E-007  -2.1663582570425086E-002   5.5766781261337404E-002 -0.12589908788679618     
  -22.595190380761522       -4.1708438771027683E-010  -7.9593547550427547E-007  -2.2520259707672942E-002   5.7616654927962460E-002 -0.12875915404897503     
  -22.494989979959918       -4.7339821907600707E-010  -8.5582586128963850E-007  -2.3371369351914206E-002   5.9411026949462764E-002 -0.13135452605127509     
  -22.394789579158317       -5.3726686093825000E-010  -9.1969862983419411E-007  -2.4216701090531253E-002   6.1148168822195488E-002 -0.13367986850755670     
  -22.294589178356713       -6.0970875660119667E-010  -9.8785099702945209E-007  -2.5056045939316964E-002   6.2826407171815285E-002 -0.13573040113967622     
  -22.194388777555112       -6.9188107905302683E-010  -1.0606000938136205E-006  -2.5889196394150330E-002   6.4444125365245769E-002 -0.13750190860449590     
  -22.094188376753507       -7.8509511537890493E-010  -1.1382844405598577E-006  -2.6715946482304801E-002   6.5999765067992835E-002 -0.13899074915955184     
  -21.993987975951903       -8.9084003133600725E-010  -1.2212655233748329E-006  -2.7536091813364930E-002   6.7491827745261329E-002 -0.14019386214946519     
  -21.893787575150299       -1.0108027282198705E-009  -1.3099294747132823E-006  -2.8349429629745869E-002   6.8918876105460644E-002 -0.14110877429778038     
  -21.793587174348698       -1.1468971233597837E-009  -1.4046888717914636E-006  -2.9155758856833143E-002   7.0279535484765066E-002 -0.14173360479142016     
  -21.693386773547093       -1.3012964816574194E-009  -1.5059846548938183E-006  -2.9954880152688396E-002   7.1572495171306608E-002 -0.14206706914711070     
  -21.593186372745492       -1.4764629679839053E-009  -1.6142881791716956E-006  -3.0746595957317817E-002   7.2796509667743897E-002 -0.14210848185187236     
  -21.492985971943888       -1.6751923461132586E-009  -1.7301034097875269E-006  -3.1530710541533759E-002   7.3950399891085705E-002 -0.14185775777234350     
  -21.392785571142284       -1.9006566751122890E-009  -1.8539692649933569E-006  -3.2307030055332898E-002   7.5033054308470515E-002 -0.14131541232975112     
  -21.292585170340683       -2.1564537607399955E-009  -1.9864621256074578E-006  -3.3075362575810410E-002   7.6043430007868340E-002 -0.14048256044028776     
  -21.192384769539078       -2.4466661400617982E-009  -2.1281985150500262E-006  -3.3835518154633516E-002   7.6980553702777330E-002 -0.13936091422327179     
  -21.092184368737474       -2.7759248188400802E-009  -2.2798379704022556E-006  -3.4587308864983235E-002   7.7843522669736459E-002 -0.13795277948140852     
  -20.991983967935873       -3.1494842169453965E-009  -2.4420861094653571E-006  -3.5330548848002623E-002   7.8631505617886441E-002 -0.13626105096063099     
  -20.891783567134269       -3.5733059953011897E-009  -2.6156979161198969E-006  -3.6065054358770068E-002   7.9343743489801805E-002 -0.13428920639938274     
  -20.791583166332664       -4.0541538197836991E-009  -2.8014812510015561E-006  -3.6790643811710960E-002   7.9979550192657387E-002 -0.13204129937927908     
  -20.691382765531060       -4.5997020637234954E-009  -3.0003006123032306E-006  -3.7507137825490193E-002   8.0538313259132924E-002 -0.12952195099202876     
  -20.591182364729459       -5.2186563125032071E-009  -3.2130811591673988E-006  -3.8214359267371441E-002   8.1019494437423956E-002 -0.12673634033975470     
  -20.490981963927855       -5.9208938139581275E-009  -3.4408130151295618E-006  -3.8912133296988567E-002   8.1422630209697908E-002 -0.12369019388809518     
  -20.390781563126254       -6.7176223937620000E-009  -3.6845558760006335E-006  -3.9600287409573796E-002   8.1747332238600617E-002 -0.12038977369414036     
