.05 14 999.92265 -2.269E-06
.10 21 999.77050 4.059E-06
.15 10 999.99777 -2.450E-06
.20 12 999.82825 -2.617E-06
.25 26 760.88394 -5.928E-03
.30 28 999.94276 -1.714E-06
.35 5 999.97731 -6.919E-04
.40 3 0.364E-08 -1.097E-08
.45 20 998.23371 -4.438E-05
.50 19 999.49070 -1.790E-05
.55 9 999.93389 -1.045E-04
.60 15 999.79159 -9.697E-05
.65 28 999.47677 -5.577E-06
.70 20 998.58717 -5.414E-04
.75 17 995.81528 -3.168E-05
.80 64 998.49503 -2.160E-05
.85 8 999.97115 -8.724E-05
.90 Davidson not
.95 25 999.91001 -1.691E-06
1.00 Davidson not
